,0,1
0,69.93320235756386,266.1100196463654
1,43.6797385620915,685.2113289760349
2,217.62164948453608,730.4340206185567
3,367.80281690140845,85.8169014084507
4,506.6002865329513,133.44269340974213
5,916.3571428571429,118.63392857142857
6,1028.3310344827587,391.2655172413793
7,434.81009615384613,910.9495192307693
8,1139.7384615384615,37.261538461538464
9,1647.2622950819673,36.68852459016394
10,1744.3795918367348,628.7714285714286
11,1742.9764705882353,431.1058823529412
12,1790.7844311377246,336.8502994011976
13,1805.4455445544554,256.6039603960396
14,1935.1136363636363,496.99242424242425
15,2086.165644171779,664.8159509202454
16,1425.44,67.74
17,2100.66028708134,57.94736842105263
18,1899.6486486486488,776.6756756756756
19,2276.4961439588687,422.67095115681235
20,2566.0175438596493,412.3157894736842
21,2635.2105263157896,581.5842105263158
22,2670.3478260869565,706.8695652173913
23,2643.3267326732675,292.2029702970297
24,2729.183520599251,611.7752808988764
25,2778.548076923077,730.2355769230769
26,2985.4405286343613,669.7136563876652
27,3091.4134897360705,753.5630498533725
28,3140.063694267516,76.68152866242038
29,3100.669117647059,169.97058823529412
30,3039.714285714286,282.0761904761905
31,2648.449275362319,802.7391304347826
32,3375.913373860182,338.1094224924012
33,3447.7233584499463,224.18299246501616
34,3541.4814814814813,110.78306878306879
35,3605.764705882353,705.6764705882352
36,3735.677983539095,381.4866255144033
37,3793.5731225296445,644.7865612648221
38,3922.2060606060604,28.09090909090909
39,3940.8337028824835,416.27050997782703
40,4049.6183310533515,352.1313269493844
41,4174.15424610052,793.9029462738301
42,4244.176783812567,565.7784877529286
43,4287.860022396417,770.4938409854424
44,4312.001219512195,105.71585365853659
45,4346.142557651991,401.6163522012579
46,4457.293333333333,375.6306666666667
47,4538.895865237366,108.83154670750383
48,4614.650180940893,500.82870928829914
49,4687.528145695364,164.33112582781456
50,4767.063448275862,299.0179310344828
51,4689.438518518518,719.9718518518519
52,4821.96303142329,502.1478743068392
53,4792.463768115942,71.29710144927536
54,4922.201447527141,826.2424607961399
55,5175.90590809628,556.0175054704595
56,5220.774066797642,52.6286836935167
57,4781.756097560976,877.1768292682926
58,5218.005509641874,205.2396694214876
59,5439.702541106129,433.8086696562033
60,5451.8872651357,87.26096033402922
61,5660.41209406495,102.57110862262039
62,5579.6984126984125,228.08390022675738
63,5571.192,548.232
64,5742.75415896488,702.8669131238447
65,5848.077262693157,363.96026490066225
66,6003.09375,126.40625
67,5530.236842105263,832.5526315789474
68,6285.33947368421,534.7552631578948
69,6335.311813186813,740.9326923076923
70,6367.544959128066,207.1198910081744
71,6464.391771019678,436.7066189624329
72,6556.456790123457,566.2592592592592
73,6643.99183006536,806.8186274509804
74,6969.45652173913,29.08695652173913
75,7226.177570093458,29.33644859813084
76,7241.563636363637,311.25454545454545
77,7330.489795918367,155.52769679300292
78,7413.7598684210525,693.9111842105264
79,7491.55698005698,73.98148148148148
80,7592.008123476848,571.0284321689683
81,7665.15561015561,425.3243243243243
82,7689.172661870503,723.4244604316547
83,7876.728710462287,559.30900243309
84,7950.636268343816,809.9675052410902
85,7972.212121212121,264.1904761904762
86,8011.306338028169,714.4823943661971
87,8077.318681318681,441.00470957613817
88,8231.358722358722,34.712530712530715
89,8134.341666666666,522.8333333333334
90,8121.833333333333,543.8333333333334
91,8384.931818181818,343.75
92,8380.87159533074,164.67509727626458
93,8529.133776792314,552.3924611973392
94,8628.317799847211,414.85637891520247
95,8702.159782608696,818.7989130434783
96,8785.991726990693,201.06618407445708
97,8965.746511627907,707.3720930232558
98,8975.69590085796,542.9046711153479
99,9150.945887445887,789.969696969697
100,9080.84375,27.3125
101,9250.1,627.2933333333333
102,9299.349056603774,419.62578616352204
103,9363.31976744186,762.8197674418604
104,9408.214552238805,285.2369402985075
105,9428.373493975903,87.10090361445783
106,9421.300373134329,720.8526119402985
107,9495.706624605678,596.0536277602523
108,9598.41893830703,756.8723098995696
109,9648.331223628691,271.9810126582278
110,9619.280155642024,465.215953307393
111,9788.697435897437,719.4461538461538
112,9933.47181372549,255.03553921568627
113,9922.81161971831,665.2640845070423
114,10130.063354931606,595.7868970482361
115,10064.254237288136,209.91949152542372
116,10119.844660194174,34.359223300970875
117,10212.534482758621,190.88793103448276
118,10063.367692307693,825.0738461538461
119,10260.366013071896,38.73856209150327
120,10348.819951338199,73.02676399026764
121,10284.966824644549,321.7630331753555
122,10427.092741935483,353.98387096774195
123,10596.658757062147,431.8316384180791
124,10546.81182795699,715.6881720430108
125,10521.384083044983,51.6643598615917
126,10725.35572519084,790.4641221374046
127,10792.332335329342,89.01796407185628
128,10763.25283018868,452.0943396226415
129,10861.805447470817,133.62645914396887
130,10923.219478737998,509.26474622770917
131,11061.879341864716,672.1005484460695
132,11253.498746867168,241.328320802005
133,11207.582677165354,577.3740157480315
134,10947.52380952381,299.3095238095238
135,11404.16,65.89714285714285
136,11348.186125211507,496.3502538071066
137,11345.68932038835,656.9724919093851
138,11485.728624535315,390.5501858736059
139,11665.01838755304,501.9865629420085
140,11721.594090202178,267.2177293934681
141,11643.315324165029,657.130648330059
142,11874.21568627451,49.84873949579832
143,11893.144662921348,392.6629213483146
144,11923.850678733032,798.710407239819
145,12123.618106995886,164.37860082304528
146,12261.28116938951,731.6930352536543
147,12242.175233644859,567.4918224299065
148,12274.839524517087,390.66196136701336
149,11749.133333333333,853.8698412698412
150,12482.498263888889,159.41666666666666
151,12510.753117206983,444.857855361596
152,12642.18026183283,327.13091641490433
153,12712.194267515924,649.0414012738853
154,12716.767942583732,85.36363636363636
155,12827.300613496933,467.72597137014316
156,12870.098159509202,583.8312883435583
157,13036.202328966521,312.00582241630275
158,13193.680541103018,798.4849115504683
159,13469.052230685527,901.1001088139282
160,13466.302681992338,36.13793103448276
161,13583.868,798.504
162,13664.055710306407,583.0622098421542
163,13665.814389989573,207.61730969760166
164,13737.404088050314,786.816037735849
165,13967.591165413534,775.1776315789474
166,14086.26,275.248
167,14122.977528089888,34.59550561797753
168,14172.691666666668,780.19
169,14325.244935543278,89.1878453038674
170,14661.848837209302,417.2984496124031
171,14987.414686825054,363.38876889848814
172,15387.99442379182,311.02973977695166
173,15541.277272727273,62.98863636363637
174,15619.449838187702,146.084142394822
175,15641.353808353808,262.9115479115479
176,15699.998204667863,380.57450628366246
177,15765.275482093664,505.5096418732782
178,15750.138211382115,437.2357723577236
179,15801.141700404858,580.331983805668
180,15854.313501144165,661.4462242562929
181,15892.571912013536,821.9357021996616
182,48.5443234836703,945.6531881804043
183,30.91156462585034,1503.3401360544217
184,19.107526881720432,1444.3225806451612
185,96.20692368214004,1231.6294256490953
186,127.56488549618321,1424.086513994911
187,201.34106728538282,1445.0533642691416
188,462.80808080808083,1463.3939393939395
189,676.0307570977918,890.7279179810726
190,665.8538461538461,1201.6717948717949
191,699.6048593350383,1518.2851662404091
192,889.7590361445783,1219.0289156626507
193,826.15,1273.8307692307692
194,60.763565891472865,1602.7441860465117
195,1110.326625386997,1369.2012383900928
196,750.2459016393443,1624.167577413479
197,1167.4689440993789,1445.7111801242236
198,1231.9548494983278,1120.4732441471572
199,1534.891304347826,1161.3478260869565
200,1627.1818181818182,1253.7567567567567
201,2031.043298969072,1219.480412371134
202,2063.5913043478263,1537.1739130434783
203,2148.326923076923,1167.6346153846155
204,2264.523668639053,1470.2943786982248
205,2295.6111111111113,1078.375
206,2304.646017699115,1271.796460176991
207,2325.9036144578313,1234.132530120482
208,2420.2317596566522,1132.8369098712446
209,2611.0717131474103,1188.605577689243
210,2635.1258992805756,950.6618705035971
211,2871.048231511254,1302.8360128617364
212,2950.256809338521,1433.4474708171206
213,2974.4563106796118,1546.4029126213593
214,3396.990163934426,1399.783606557377
215,3484.3694029850744,995.7425373134329
216,3765.677865612648,855.8754940711462
217,3680.8975409836066,1608.014344262295
218,3933.0301204819275,1407.0602409638554
219,3366.4795321637425,1220.2923976608188
220,3185.036231884058,1328.572463768116
221,3541.1737891737894,1677.2521367521367
222,4164.87701317716,1593.679355783309
223,4330.048327137546,1405.578066914498
224,4452.8955916473315,890.4361948955916
225,4491.939516129032,1381.0766129032259
226,4717.891025641025,1387.673076923077
227,4765.956386292835,1510.03738317757
228,4929.849492151431,1147.6149584487534
229,4989.15811965812,1254.2435897435898
230,5038.241221374045,1408.169465648855
231,4609.342007434944,1586.011152416357
232,5182.886759581882,1372.8937282229965
233,4302.248021108179,1586.7176781002638
234,4489.390879478828,1581.684039087948
235,5255.321961620469,1218.9914712153518
236,5298.42277486911,1097.5183246073298
237,5302.80615942029,1511.5561594202898
238,5383.045614035088,1406.7298245614036
239,5481.062146892656,1295.9604519774011
240,5950.0,1393.8950276243095
241,6144.663056558364,1359.101083032491
242,6271.581027667984,1599.189723320158
243,6372.5352112676055,1504.281690140845
244,6473.849681528663,920.1694267515924
245,6562.320987654321,1529.767489711934
246,6578.503030303031,1378.7939393939394
247,6756.130612244898,1168.9820408163266
248,6868.677210056772,1520.5579886455798
249,6989.869918699187,1415.0054200542006
250,7287.471649484536,956.7087628865979
251,7260.298957126303,1186.6234067207415
252,7276.114285714286,1452.1142857142856
253,7500.772771792361,1561.3290891283057
254,7563.1972602739725,1020.4611872146119
255,7546.3348837209305,1445.3511627906976
256,7739.485465116279,1465.3081395348838
257,7959.982456140351,1093.4912280701753
258,8078.005524861878,1297.6994475138122
259,8032.758241758242,1426.098901098901
260,8008.854430379747,1521.639240506329
261,8222.749034749035,956.5675675675676
262,8561.498796630565,1153.120938628159
263,8820.37783895389,1531.6930488644184
264,8786.57791225416,1081.092284417549
265,8946.41935483871,1199.4596774193549
266,9044.302588996763,1333.6132686084143
267,9074.827659574468,1410.9574468085107
268,9218.213884992987,1129.4249649368865
269,9215.217703349283,1366.767942583732
270,9247.17281553398,1437.8912621359223
271,9358.763020833334,1343.1640625
272,9380.193682460515,977.3050706566916
273,9364.291666666666,1505.375
274,9585.449557522124,1460.824778761062
275,9572.343137254902,1065.5833333333333
276,9644.433931484502,1404.3181076672104
277,9615.686170212766,998.1515957446809
278,9579.727272727272,1174.5
279,9833.463492063493,1163.5269841269842
280,10082.932024169184,1363.870090634441
281,10156.320253164557,1070.4139240506329
282,10195.358369098713,1537.4163090128754
283,10264.610229276896,1128.2680776014108
284,10389.363064008394,1027.4973767051417
285,10407.870253164558,1184.238924050633
286,10406.842105263158,1332.6346749226007
287,10725.307901907358,1275.975476839237
288,10835.373253493013,1531.1057884231536
289,10844.319919517102,1003.4426559356136
290,10907.670076726343,1186.457800511509
291,10982.513402061855,968.7216494845361
292,11082.680423280422,1490.6116402116402
293,11108.253393665158,872.2669683257918
294,11361.674859550561,897.5709269662922
295,11264.909663865546,1433.9264705882354
296,10548.11189258312,1677.3606138107416
297,11023.550432276657,1351.7752161383285
298,11490.19890510949,1418.6569343065694
299,11846.328813559321,1126.8271186440677
300,11851.307805596465,1529.0559646539027
301,11929.654117647058,1280.1717647058824
302,11988.735368956743,1561.8447837150127
303,12186.633079847908,1501.2119771863117
304,12373.010703363914,1410.394495412844
305,12439.80831408776,1518.6189376443417
306,12504.754330708662,994.8015748031496
307,12492.201538461539,1285.2215384615386
308,12594.088028169013,1173.5457746478874
309,12681.515277777778,1446.8527777777779
310,12914.087857847977,945.284304047384
311,13123.520325203252,1120.9674796747968
312,13147.720670391062,1544.7541899441342
313,13259.277351247601,1232.7380038387716
314,13369.907862407863,1495.039312039312
315,13511.559498956158,1520.3194154488517
316,13965.903765690377,982.4987447698745
317,14118.243902439024,1174.6975609756098
318,14176.47599164927,1577.8235908141962
319,14194.523719165085,1192.550284629981
320,14423.173620457605,1434.1103633916555
321,14632.98933901919,1152.1183368869936
322,14634.564705882352,1278.5441176470588
323,14740.025745257453,1381.819783197832
324,15059.415584415585,881.3939393939394
325,15266.812324929972,1114.9607843137255
326,14428.89343832021,1734.0766404199476
327,15818.466367713005,1203.4529147982062
328,15902.455298013245,1360.3046357615895
329,16009.86475409836,1166.063524590164
330,16082.9888,1131.5232
331,16110.821493624773,1280.719489981785
332,16137.131034482758,1483.9655172413793
333,16216.585972850678,1386.1945701357465
334,16310.539232053423,1578.8330550918197
335,16292.857142857143,1511.0
336,16229.938461538462,1597.7784615384614
337,71.45293072824157,1832.7619893428064
338,123.56804214223003,2064.3081650570675
339,41.97429305912596,2165.025706940874
340,161.58082706766916,2271.7725563909776
341,234.0096,1778.6
342,290.09830205540663,1983.9874888293118
343,262.7669902912621,2268.9417475728155
344,320.6508875739645,1679.6597633136096
345,353.44444444444446,2195.2107279693487
346,422.06801007556675,1858.6523929471032
347,495.8861985472155,1772.7046004842614
348,546.4454976303317,1712.8530805687203
349,578.0785340314136,1660.0052356020942
350,623.3277826468011,2163.1095530236635
351,682.3103448275862,2281.655172413793
352,703.563063063063,1793.731981981982
353,803.5741935483871,2216.175806451613
354,922.6075471698114,2310.279245283019
355,282.87692307692305,2178.1692307692306
356,84.33105590062112,2469.6689440993787
357,244.4829694323144,2401.5318777292578
358,1140.6714285714286,2192.4095238095238
359,1234.788598574822,2152.560570071259
360,1309.516129032258,2091.9435483870966
361,1372.282986111111,1653.3090277777778
362,2066.6575342465753,1733.972602739726
363,2171.5645514223193,1860.8665207877461
